CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,euro_income,age,years_employed,pay_danger
0,1,1,1,Commercial associate,Higher education,Married,House / apartment,0,0,0,3,40950.0,47,1,-26.0
1,0,1,1,State servant,Higher education,Married,House / apartment,0,0,0,3,42120.0,36,13,-26.0
0,1,0,0,State servant,Higher education,Married,With parents,1,1,0,2,43875.0,28,4,-26.0
1,1,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,46800.0,46,4,-26.0
0,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,46800.0,34,11,-26.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,46800.0,40,6,-26.0
1,0,1,0,Pensioner,Higher education,Married,House / apartment,0,1,0,2,49725.0,53,0,-26.0
0,1,1,0,Working,Higher education,Married,House / apartment,0,1,0,2,49725.0,32,4,-26.0
0,0,0,1,Working,Incomplete higher,Married,House / apartment,0,0,0,3,51480.0,30,4,-26.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,52650.0,47,20,-26.0
1,1,1,3,Working,Secondary / secondary special,Married,House / apartment,0,0,0,5,52650.0,38,10,-26.0
1,0,1,1,State servant,Higher education,Married,House / apartment,0,0,0,3,52650.0,34,12,-26.0
0,0,1,2,Commercial associate,Higher education,Married,House / apartment,1,1,0,4,58500.0,33,5,-26.0
1,0,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,58500.0,30,9,-26.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,58500.0,51,1,-26.0
0,1,1,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,3,64350.0,45,3,-26.0
1,1,0,3,Working,Higher education,Married,House / apartment,0,0,0,5,70200.0,36,4,-26.0
1,1,0,0,Working,Higher education,Married,House / apartment,1,0,0,2,73125.0,40,7,-26.0
1,1,0,0,Working,Higher education,Married,House / apartment,1,0,0,2,73125.0,40,7,-26.0
1,1,0,0,Working,Higher education,Married,House / apartment,1,0,0,2,73125.0,40,7,-26.0
0,1,1,2,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,87750.0,36,8,-26.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,5850.0,56,0,-27.0
1,0,1,3,Working,Secondary / secondary special,Married,House / apartment,1,1,0,5,5850.0,42,22,-27.0
1,0,0,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,7605.0,39,6,-27.0
1,0,1,0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,1,7848.945000000001,50,0,-27.0
1,0,1,2,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,3,8775.0,40,20,-27.0
1,0,1,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,8775.0,60,0,-27.0
1,0,1,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,8775.0,60,0,-27.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,0,1,2,8775.0,33,4,-27.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,0,1,2,8775.0,33,4,-27.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,0,1,2,8775.0,33,4,-27.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,8775.0,50,5,-27.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,8775.0,50,9,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,8775.0,58,0,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,8775.0,59,0,-27.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,8775.0,54,6,-27.0
1,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,1,1,3,8775.0,35,2,-27.0
1,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,1,1,3,8775.0,35,2,-27.0
1,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,1,1,3,8775.0,35,2,-27.0
1,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,1,1,3,8775.0,35,2,-27.0
1,0,1,2,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,3,8775.0,37,8,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,8775.0,64,0,-27.0
1,1,0,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,8775.0,31,5,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,8775.0,57,0,-27.0
1,0,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,9945.0,35,14,-27.0
1,0,1,0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,1,11700.0,52,9,-27.0
0,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,11700.0,50,0,-27.0
1,1,0,2,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4,11700.0,35,10,-27.0
1,0,0,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,11700.0,68,0,-27.0
1,0,0,0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,11700.0,68,0,-27.0
1,0,0,0,Working,Secondary / secondary special,Married,Municipal apartment,0,1,0,2,11700.0,52,7,-27.0
0,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,2,11700.0,53,5,-27.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,11700.0,54,8,-27.0
0,0,0,2,Working,Secondary / secondary special,Married,With parents,1,0,0,4,11700.0,30,5,-27.0
1,0,1,0,Pensioner,Lower secondary,Married,House / apartment,0,0,0,2,12285.0,59,0,-27.0
1,0,1,0,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,1,12285.0,61,0,-27.0
1,1,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,12870.0,58,0,-27.0
1,0,0,2,State servant,Secondary / secondary special,Married,House / apartment,0,1,1,4,12870.0,39,12,-27.0
1,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,13455.0,47,5,-27.0
1,1,0,0,Working,Higher education,Married,House / apartment,1,1,0,2,13455.0,39,7,-27.0
0,1,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,13455.0,42,1,-27.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,37,1,-27.0
1,0,1,0,State servant,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2,14625.0,50,16,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,14625.0,57,0,-27.0
0,1,0,0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,2,14625.0,44,0,-27.0
1,0,1,0,Working,Incomplete higher,Civil marriage,House / apartment,0,0,0,2,14625.0,25,4,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,14625.0,53,0,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,63,0,-27.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,52,7,-27.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,48,16,-27.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,48,16,-27.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,38,3,-27.0
0,0,1,2,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,4,14625.0,39,6,-27.0
0,1,0,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,14625.0,46,0,-27.0
0,1,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,56,0,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,61,0,-27.0
1,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,38,6,-27.0
1,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,38,6,-27.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,52,14,-27.0
1,1,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14625.0,41,8,-27.0
1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,1,4,14625.0,33,3,-27.0
1,1,0,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2,15210.0,59,0,-27.0
1,1,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,15210.0,51,12,-27.0
0,0,1,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,15210.0,46,14,-27.0
0,0,1,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,15210.0,46,14,-27.0
1,0,1,0,Commercial associate,Higher education,Civil marriage,House / apartment,0,0,0,2,15795.0,30,0,-27.0
1,0,1,0,Working,Lower secondary,Married,House / apartment,0,0,0,2,15795.0,50,29,-27.0
1,0,1,2,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,4,15795.0,29,6,-27.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,16087.5,45,1,-27.0
1,1,0,2,Working,Higher education,Married,House / apartment,0,0,0,4,16380.0,26,4,-27.0
1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4,16380.0,27,4,-27.0
0,1,1,2,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4,16380.0,45,9,-27.0
1,1,1,0,Working,Lower secondary,Married,With parents,0,1,0,2,16380.0,32,0,-27.0
1,0,0,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,16380.0,61,0,-27.0
1,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,16965.0,38,15,-27.0
1,0,1,0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,16965.0,34,9,-27.0
1,0,1,0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,16965.0,34,9,-27.0
1,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,16965.0,44,25,-27.0
0,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,17082.0,64,0,-27.0
0,1,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,17082.0,64,0,-27.0
1,0,0,0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2,17550.0,51,29,-27.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,56,6,-27.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,55,4,-27.0
1,1,0,1,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,3,17550.0,39,5,-27.0
0,1,1,0,Working,Higher education,Civil marriage,House / apartment,1,1,0,2,17550.0,52,1,-27.0
1,0,1,2,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,4,17550.0,33,3,-27.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,42,4,-27.0
1,1,1,0,Working,Higher education,Married,House / apartment,1,1,0,2,17550.0,36,7,-27.0
0,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,17550.0,53,0,-27.0
0,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,17550.0,53,0,-27.0
0,0,1,0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,17550.0,53,0,-27.0
0,0,0,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,17550.0,37,1,-27.0
0,1,0,0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,2,17550.0,54,1,-27.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,17550.0,57,3,-27.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,17550.0,46,15,-27.0
1,0,0,0,Working,Higher education,Married,House / apartment,1,0,0,2,17550.0,36,7,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,62,0,-27.0
1,1,0,1,Working,Higher education,Married,Municipal apartment,0,0,0,3,17550.0,34,6,-27.0
1,1,0,1,Working,Higher education,Married,Municipal apartment,0,0,0,3,17550.0,34,6,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,17550.0,66,0,-27.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,29,0,-27.0
1,0,1,1,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3,17550.0,27,8,-27.0
0,1,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,58,21,-27.0
1,0,0,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0,0,0,1,17550.0,48,0,-27.0
1,0,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,17550.0,34,4,-27.0
1,0,0,1,Working,Higher education,Married,With parents,0,0,0,3,17550.0,28,1,-27.0
1,0,0,1,Working,Higher education,Married,With parents,0,0,0,3,17550.0,28,1,-27.0
1,0,0,1,Working,Higher education,Married,With parents,0,0,0,3,17550.0,28,1,-27.0
1,0,0,1,Working,Higher education,Married,With parents,0,0,0,3,17550.0,28,1,-27.0
1,0,0,1,Working,Higher education,Married,With parents,0,0,0,3,17550.0,28,1,-27.0
1,0,0,1,Working,Higher education,Married,With parents,0,0,0,3,17550.0,28,1,-27.0
1,0,0,1,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,17550.0,27,3,-27.0
0,1,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,2,17550.0,52,10,-27.0
1,0,0,0,Working,Higher education,Married,House / apartment,1,0,0,2,17550.0,29,3,-27.0
0,0,1,0,Commercial associate,Secondary / secondary special,Married,With parents,0,0,0,2,17550.0,24,1,-27.0
0,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,40,5,-27.0
1,0,1,0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,2,17550.0,43,18,-27.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,17550.0,29,3,-27.0
0,1,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,17550.0,28,0,-27.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2,18135.0,56,15,-27.0
1,0,0,0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1,18135.0,24,0,-27.0
1,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,18135.0,40,21,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,18720.0,52,0,-27.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,18720.0,62,0,-27.0
1,0,0,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,18720.0,43,5,-27.0
0,1,1,0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2,19305.0,51,0,-27.0
1,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,20475.0,34,15,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,20475.0,64,0,-27.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,20475.0,45,2,-27.0
1,0,1,0,State servant,Higher education,Married,House / apartment,0,1,0,2,20475.0,41,10,-27.0
1,0,0,0,Working,Higher education,Married,House / apartment,0,0,0,2,20475.0,53,4,-27.0
1,0,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,20475.0,39,10,-27.0
0,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2,20475.0,57,3,-27.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,20475.0,27,4,-27.0
1,0,1,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,20475.0,47,8,-27.0
0,0,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,20475.0,27,3,-27.0
1,0,0,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,20475.0,41,3,-27.0
0,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,20475.0,64,0,-27.0
0,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,20475.0,64,0,-27.0
1,0,0,0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,20475.0,43,3,-27.0
1,0,1,1,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3,20475.0,47,3,-27.0
1,1,1,1,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,3,20475.0,37,9,-27.0
1,0,1,0,Working,Secondary / secondary special,Civil marriage,Office apartment,0,1,0,2,20475.0,36,10,-27.0
1,1,1,2,Working,Higher education,Married,House / apartment,0,0,0,4,20475.0,32,4,-27.0
1,1,1,0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,1,0,2,21060.0,50,8,-27.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,21060.0,58,0,-27.0
1,0,1,0,Commercial associate,Lower secondary,Married,House / apartment,0,0,0,2,21060.0,28,8,-27.0
1,0,1,0,Student,Higher education,Married,House / apartment,0,0,1,2,22230.0,51,10,-27.0
1,0,1,0,Working,Secondary / secondary special,Single / not married,Rented apartment,0,0,0,1,22230.0,46,1,-27.0
1,0,0,0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,22230.0,59,0,-27.0
1,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,1,1,1,22230.0,63,8,-27.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,22230.0,41,5,-27.0
1,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,22815.0,49,8,-27.0
1,0,1,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,23400.0,51,4,-27.0
1,0,1,0,Working,Higher education,Married,House / apartment,0,0,0,2,23400.0,43,2,-27.0
1,0,0,1,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,23400.0,27,1,-27.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,23400.0,31,10,-27.0
1,1,1,3,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,5,23400.0,31,1,-27.0
1,1,1,3,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,5,23400.0,31,1,-27.0
1,1,1,0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,1,23400.0,41,19,-27.0
1,0,1,1,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,23400.0,43,5,-27.0
0,1,0,2,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,23400.0,43,7,-27.0
0,1,1,1,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,23400.0,41,15,-27.0
1,1,0,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,1,23400.0,42,18,-27.0
0,1,1,2,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,4,23400.0,35,13,-27.0
0,1,1,2,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,4,23400.0,35,13,-27.0
0,1,1,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,3,23400.0,43,5,-27.0
0,0,1,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,23400.0,53,0,-27.0
1,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,23400.0,45,25,-27.0
1,0,1,0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,23400.0,67,0,-27.0
1,0,1,0,Commercial associate,Higher education,Married,With parents,0,0,0,2,23400.0,26,7,-27.0
0,1,1,0,Working,Lower secondary,Single / not married,House / apartment,0,0,0,1,23400.0,32,6,-27.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,2,23400.0,44,8,-27.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,23400.0,25,7,-27.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,23400.0,43,8,-27.0
0,1,0,3,Working,Secondary / secondary special,Married,House / apartment,1,0,0,5,23400.0,27,9,-27.0
0,1,0,3,Working,Secondary / secondary special,Married,House / apartment,1,0,0,5,23400.0,27,9,-27.0
1,0,1,1,Pensioner,Higher education,Married,House / apartment,0,1,0,3,23400.0,51,0,-27.0
0,0,0,2,Working,Secondary / secondary special,Married,House / apartment,0,0,1,4,23400.0,27,6,-27.0
1,1,1,0,Working,Higher education,Married,House / apartment,0,1,0,2,23400.0,42,6,-27.0
1,0,1,2,Working,Higher education,Married,House / apartment,1,0,0,4,23400.0,31,1,-27.0
1,0,1,4,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,6,23400.0,47,20,-27.0
1,0,1,4,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,6,23400.0,47,20,-27.0
0,1,1,2,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,4,23400.0,33,14,-27.0
0,1,1,1,Working,Higher education,Married,With parents,1,0,0,3,23400.0,32,4,-27.0
1,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,23400.0,35,1,-27.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,23400.0,50,25,-27.0
1,0,1,0,State servant,Higher education,Single / not married,House / apartment,0,0,0,1,23400.0,34,8,-27.0
1,1,0,1,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0,0,0,3,23400.0,43,9,-27.0
0,1,1,1,Commercial associate,Higher education,Married,House / apartment,0,0,1,3,23400.0,41,4,-27.0
0,1,1,1,Commercial associate,Higher education,Married,House / apartment,0,0,1,3,23400.0,41,4,-27.0
1,0,1,0,Working,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,23400.0,34,7,-27.0
0,1,0,0,Working,Secondary / secondary special,Married,Municipal apartment,0,0,0,2,23985.0,49,3,-27.0
1,1,0,1,Working,Higher education,Separated,With parents,1,0,0,2,23985.0,36,12,-27.0
0,1,0,2,Working,Higher education,Married,House / apartment,1,0,0,4,23985.0,34,2,-27.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,25155.0,28,6,-27.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,25155.0,28,6,-27.0
0,1,1,1,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,25155.0,28,6,-27.0
1,0,0,2,Working,Higher education,Married,With parents,1,1,0,4,25155.0,41,20,-27.0
0,0,1,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,25740.0,67,0,-27.0
1,1,1,0,Pensioner,Higher education,Widow,House / apartment,0,0,1,1,26325.0,58,0,-27.0
0,1,1,1,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,2,26325.0,32,1,-27.0
0,0,1,0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,1,26325.0,51,10,-27.0
1,0,0,0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0,0,0,1,26325.0,58,0,-27.0
1,0,0,1,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,26325.0,31,8,-27.0
1,0,0,0,Commercial associate,Higher education,Civil marriage,House / apartment,0,1,0,2,26325.0,25,0,-27.0
1,0,0,1,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,0,0,0,2,26325.0,33,3,-27.0
0,1,0,1,Commercial associate,Higher education,Civil marriage,House / apartment,0,1,0,3,26325.0,34,7,-27.0
0,1,1,0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,26325.0,42,4,-27.0
0,1,1,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,26325.0,25,3,-27.0
0,0,0,0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,26325.0,41,22,-27.0
1,0,0,1,State servant,Secondary / secondary special,Married,House / apartment,1,0,0,3,26325.0,35,4,-27.0
0,0,0,2,Working,Secondary / secondary special,Married,With parents,0,0,0,4,26325.0,30,2,-27.0
0,1,1,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,26910.0,66,0,-27.0
1,0,1,0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,27495.0,45,5,-27.0
1,0,1,1,Working,Higher education,Married,House / apartment,0,0,0,3,29250.0,35,3,-27.0
1,1,1,2,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,29250.0,38,9,-27.0
1,1,1,2,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,29250.0,38,9,-27.0
0,1,1,2,Working,Higher education,Married,House / apartment,0,0,0,4,29250.0,36,2,-27.0
0,1,1,2,Working,Higher education,Married,House / apartment,0,0,0,4,29250.0,36,2,-27.0
0,0,0,2,Working,Higher education,Civil marriage,House / apartment,1,0,0,4,29250.0,45,8,-27.0
1,0,1,1,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,2,29250.0,38,10,-27.0
1,0,1,1,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,2,29250.0,38,10,-27.0
1,1,1,0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,0,1,29250.0,33,3,-27.0
1,1,1,0,Pensioner,Higher education,Married,House / apartment,0,1,0,2,29250.0,60,0,-27.0
1,0,1,1,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,1,1,3,29250.0,45,5,-27.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,29250.0,39,2,-27.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,29250.0,39,2,-27.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,29250.0,39,2,-27.0
0,1,1,0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,29250.0,39,2,-27.0
0,1,1,0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,29250.0,65,0,-27.0
1,0,0,0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,29250.0,56,15,-27.0
0,1,1,1,Working,Secondary / secondary special,Married,Office apartment,0,0,0,3,29250.0,41,18,-27.0
1,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,29250.0,45,0,-27.0
1,1,0,1,Commercial associate,Higher education,Civil marriage,With parents,0,1,1,3,29250.0,27,1,-27.0
0,1,1,0,State servant,Higher education,Married,House / apartment,0,0,0,2,29250.0,32,6,-27.0
0,1,1,2,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,29250.0,28,9,-27.0
0,0,1,2,State servant,Higher education,Married,House / apartment,0,0,0,4,29250.0,35,12,-27.0
1,1,1,2,State servant,Incomplete higher,Married,House / apartment,0,0,0,4,29250.0,40,22,-27.0
1,0,1,0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,54,6,-27.0
1,0,1,0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,2,29250.0,54,6,-27.0
0,0,1,0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,29250.0,28,6,-27.0
0,0,0,0,Working,Incomplete higher,Married,House / apartment,1,1,0,2,30420.0,38,6,-27.0
